Time_s,Altitude_m,Velocity_ms,Acceleration_ms2,Pressure_Pa
2.891,157.30464241414853,36.82630047032903,-16.044166953165245,100111
2.9019999999999997,157.7087615119175,36.649964208785505,-16.017851693782987,100111
2.9059999999999997,157.85523330062688,36.58593875215455,-15.994477905646756,100101
2.917,158.2567113483099,36.41013500222776,-15.968313105152152,100101
2.9219999999999997,158.4385625354486,36.33035330053177,-15.944367573244827,100093
2.933,158.83723226723185,36.15511756299618,-15.918202772750154,100093
2.937,158.9817254697392,36.09149229691356,-15.894828984614039,100087
2.948,159.37777065929654,35.916789070994696,-15.868513725231868,100087
2.953,159.5571563673746,35.83750760748413,-15.84495186348631,100080
2.9629999999999996,159.91473957012272,35.67918673119787,-15.81882467771343,100080
2.968,160.0929378716286,35.60014731842218,-15.795413274855866,100072
2.9789999999999996,160.4835843193046,35.426544616511265,-15.768714345311414,100072
2.984,160.66052005570572,35.34776339118611,-15.745302942453506,100067
2.9939999999999998,161.01321081867272,35.1904429912707,-15.719175756680839,100067
2.9989999999999997,161.18896665207444,35.11190381668043,-15.695613894936093,100062
3.01,161.57424847411332,34.93940163877744,-15.66929863555421,100062
3.014,161.71388080096716,34.8767703943794,-15.64592484741789,100055
3.025,162.0965790841746,34.70480072809315,-15.619760046922876,100055
3.03,162.2699079568559,34.626761791688295,-15.5958145150151,100050
3.041,162.6498592695019,34.455360137793235,-15.569649714520452,100050
3.045,162.7875562307329,34.393129083943535,-15.546275926384281,100045
3.056,163.16494051240758,34.22225994166522,-15.519960667001914,100045
3.061,163.3358579317522,34.144721243445794,-15.496398805256437,100040
3.0709999999999997,163.67653069851286,33.989885897741836,-15.470271619483563,100040
3.0759999999999996,163.84628685276468,33.912589250257305,-15.446860216625833,100033
3.0869999999999997,164.2183912491509,33.74282063198691,-15.420432113078357,100033
3.0919999999999996,164.3869127225426,33.66578217195291,-15.396682177723974,100027
3.102,164.72280110097023,33.511947302619795,-15.370291688898497,100027
3.1069999999999998,164.89016881284192,33.43515089332068,-15.346541753544455,100021
3.118,165.25702744018386,33.266482799058224,-15.320113649996857,100021
3.1229999999999998,165.42316847500638,33.18994457720965,-15.296702247138597,100015
3.133,165.75430347986838,33.037110184247375,-15.27057506136559,100015
3.138,165.91929825674367,32.960814013133685,-15.247013199620397,100009
3.149,166.2809452312856,32.79324644287915,-15.220697940238413,100009
3.153,166.4119965261614,32.73240960126237,-15.197324152102706,100003
3.1639999999999997,166.7711339809866,32.56537454262459,-15.171159351608175,100003
3.169,166.93377133024927,32.48957860969631,-15.14721381970053,99996
3.1799999999999997,167.29024076823546,32.32311156344972,-15.121049019205824,99996
3.1839999999999997,167.4194123239746,32.26267491238127,-15.097675231069635,99990
3.195,167.77338875010417,32.09674037775141,-15.071359971687452,99990
3.1999999999999997,167.9336841791379,32.02144468300857,-15.047798109941956,99985
3.21,168.25314661032903,31.871095344257753,-15.02167092416892,99985
3.215,168.41231441932214,31.79604170024979,-14.99825952131076,99980
3.226,168.7611639330003,31.631207689627857,-14.97182338366995,99980
3.231,168.9191329491889,31.556412233070436,-14.948035286372034,99975
3.2409999999999997,169.2339500582624,31.40706337069047,-14.921640557330353,99975
3.246,169.39079895798318,31.332509964867928,-14.897908118446315,99971
3.2569999999999997,169.73455567545417,31.16877647825393,-14.871599187284444,99971
3.262,169.89021378618136,31.094481259881928,-14.848364177410492,99966
3.272,170.20041657833093,30.946130001684413,-14.822525638760101,99966
3.2769999999999997,170.35496205342488,30.872073243811805,-14.799310983751736,99961
3.288,170.69365995497316,30.709427327636075,-14.773439920467608,99961
3.292,170.8163795496325,30.650378455098554,-14.750521352990873,99955
3.303,171.15264168518863,30.488255572317872,-14.724836321774378,99955
3.308,171.30489901647175,30.414690148846663,-14.701325032615282,99949
3.319,171.6385716491217,30.253125168354025,-14.675625941735415,99949
3.323,171.75946682127895,30.194469363337618,-14.652668185736703,99944
3.3339999999999996,172.09071990197194,30.03342741624003,-14.626821314000418,99944
3.339,172.2407043208107,29.960353327170218,-14.603678831930944,99939
3.3489999999999998,172.5395780377457,29.81444289148291,-14.57801668626481,99939
3.3539999999999996,172.6884681283167,29.74160654486539,-14.55502198505171,99934
3.3649999999999998,173.0147456631528,29.581645533450885,-14.528798272132239,99934
3.3699999999999997,173.1624724009136,29.509062778782482,-14.505803570919268,99928
3.38,173.45683812570874,29.364135011897968,-14.480141425253123,99928
3.385,173.6034779052179,29.291789999681857,-14.456998943183567,99924
3.396,173.92481340320325,29.13290992395044,-14.431152071447316,99924
3.4,174.0412296670409,29.075230447938107,-14.40819431544845,99919
3.411,174.36018588664066,28.91687340560173,-14.382495224568316,99919
3.416,174.50459058645436,28.845019727787026,-14.35897590131588,99914
3.427,174.8210175565951,28.687220587738697,-14.333276810435729,99914
