Sample,Time_ms,Pressure_Pa
11896,92936,102142
11897,92947,102142
11898,92952,102142
11899,92962,102142
11900,92967,102142
11901,92978,102142
11902,92983,102142
11903,92993,102142
11904,92998,102141
11905,93009,102141
11906,93014,102141
11907,93024,102141
11908,93029,102142
11909,93040,102142
11910,93044,102141
11911,93055,102141
11912,93060,102141
11913,93071,102141
11914,93075,102141
11915,93086,102141
11916,93091,102141
11917,93101,102141
11918,93106,102141
11919,93117,102141
11920,93122,102141
11921,93132,102141
11922,93137,102142
11923,93148,102142
11924,93153,102143
11925,93163,102143
11926,93168,102143
11927,93179,102143
11928,93183,102143
11929,93194,102143
11930,93199,102143
11931,93210,102143
11932,93214,102143
11933,93225,102143
11934,93230,102142
11935,93240,102142
11936,93245,102141
11937,93256,102141
11938,93261,102142
11939,93271,102142
11940,93276,102143
11941,93287,102143
11942,93292,102143
11943,93302,102143
11944,93307,102142
11945,93318,102142
11946,93322,102142
11947,93333,102142
11948,93338,102143
11949,93349,102143
11950,93353,102143
11951,93364,102143
11952,93369,102143
11953,93379,102143
11954,93384,102143
11955,93395,102143
11956,93400,102142
11957,93410,102142
11958,93415,102142
11959,93426,102142
11960,93431,102142
11961,93441,102142
11962,93446,102142
11963,93457,102142
11964,93461,102142
11965,93472,102142
11966,93477,102142
11967,93488,102142
11968,93492,102142
11969,93503,102142
11970,93508,102142
11971,93518,102142
11972,93523,102141
11973,93534,102141
11974,93539,102143
11975,93549,102143
11976,93554,102143
11977,93565,102143
11978,93570,102143
11979,93580,102143
11980,93585,102144
11981,93596,102144
11982,93600,102143
11983,93611,102143
11984,93616,102142
11985,93627,102142
11986,93631,102142
11987,93642,102142
11988,93647,102142
11989,93657,102142
11990,93662,102142
11991,93673,102142
11992,93678,102142
11993,93688,102142
11994,93693,102142
11995,93704,102142
11996,93709,102143
11997,93719,102143
11998,93724,102142
11999,93735,102142
12000,93789,102141
12001,93799,102141
12002,93804,102140
12003,93815,102140
12004,93820,102141
12005,93830,102141
12006,93835,102142
12007,93846,102142
12008,93850,102143
12009,93861,102143
12010,93866,102143
12011,93877,102143
12012,93881,102145
12013,93892,102145
12014,93897,102145
12015,93907,102145
12016,93912,102144
12017,93923,102144
12018,93928,102144
12019,93938,102144
12020,93943,102144
12021,93954,102144
12022,93959,102144
12023,93969,102144
12024,93974,102143
12025,93985,102143
12026,93989,102144
12027,94000,102144
12028,94005,102144
12029,94016,102144
12030,94020,102143
12031,94031,102143
12032,94036,102143
12033,94046,102143
12034,94051,102143
12035,94062,102143
12036,94067,102142
12037,94077,102142
12038,94082,102141
12039,94093,102141
12040,94098,102142
12041,94108,102142
12042,94113,102142
12043,94124,102142
12044,94128,102143
12045,94139,102143
12046,94144,102143
12047,94155,102143
12048,94159,102144
12049,94170,102144
12050,94175,102144
12051,94185,102144
12052,94190,102145
12053,94201,102145
12054,94206,102145
12055,94216,102145
12056,94221,102145
12057,94232,102145
12058,94236,102146
12059,94247,102146
12060,94252,102145
12061,94263,102145
12062,94267,102145
12063,94278,102145
12064,94283,102143
12065,94293,102143
12066,94298,102143
12067,94309,102143
12068,94314,102142
12069,94324,102142
12070,94329,102142
12071,94340,102142
12072,94345,102142
12073,94355,102142
12074,94360,102141
12075,94371,102141
12076,94375,102142
12077,94386,102142
12078,94391,102142
12079,94402,102142
12080,94406,102142
12081,94417,102142
12082,94422,102143
12083,94432,102143
12084,94437,102144
12085,94448,102144
12086,94453,102144
12087,94463,102144
12088,94468,102145
12089,94479,102145
12090,94484,102144
12091,94494,102144
12092,94499,102145
12093,94510,102145
12094,94514,102144
12095,94525,102144
12096,94530,102143
12097,94541,102143
12098,94545,102143
12099,94556,102143
12100,94561,102141
12101,94571,102141
12102,94576,102142
12103,94587,102142
12104,94592,102143
12105,94602,102143
12106,94607,102143
12107,94618,102143
12108,94623,102143
12109,94633,102143
12110,94638,102143
12111,94649,102143
12112,94653,102143
12113,94664,102143
12114,94669,102144
12115,94680,102144
12116,94684,102144
12117,94695,102144
12118,94700,102144
12119,94710,102144
12120,94715,102144
12121,94726,102144
12122,94731,102144
12123,94741,102144
12124,94746,102144
12125,94757,102144
12126,94762,102145
12127,94772,102145
12128,94777,102145
12129,94788,102145
12130,94792,102145
12131,94803,102145
12132,94808,102144
12133,94818,102144
12134,94823,102144
12135,94834,102144
12136,94839,102144
12137,94849,102144
12138,94854,102144
12139,94865,102144
12140,94870,102144
12141,94880,102144
12142,94885,102144
12143,94896,102144
12144,94901,102143
12145,94911,102143
12146,94916,102144
12147,94927,102144
12148,94931,102144
12149,94942,102144
12150,94947,102143
12151,94957,102143
12152,94962,102143
12153,94973,102143
12154,94978,102144
12155,94988,102144
12156,94993,102143
12157,95004,102143
12158,95009,102143
12159,95019,102143
12160,95024,102144
12161,95035,102144
12162,95039,102145
12163,95050,102145
12164,95055,102145
12165,95066,102145
12166,95070,102145
12167,95081,102145
12168,95086,102145
12169,95096,102145
12170,95101,102145
12171,95112,102145
12172,95117,102145
12173,95127,102145
12174,95132,102145
12175,95143,102145
12176,95148,102144
12177,95158,102144
12178,95163,102144
12179,95174,102144
12180,95178,102143
12181,95189,102143
12182,95194,102144
12183,95205,102144
12184,95209,102143
12185,95220,102143
12186,95225,102143
12187,95235,102143
12188,95240,102144
12189,95251,102144
12190,95256,102145
12191,95266,102145
12192,95271,102145
12193,95282,102145
12194,95287,102145
12195,95297,102145
12196,95302,102146
12197,95313,102146
12198,95317,102145
12199,95328,102145
12200,95333,102145
12201,95344,102145
12202,95348,102145
12203,95359,102145
12204,95364,102145
12205,95374,102145
12206,95379,102145
12207,95390,102145
12208,95395,102143
12209,95405,102143
12210,95410,102143
12211,95421,102143
12212,95426,102143
12213,95436,102143
12214,95441,102144
12215,95452,102144
12216,95456,102144
12217,95467,102144
12218,95472,102144
12219,95483,102144
12220,95487,102144
12221,95498,102144
12222,95503,102144
12223,95513,102144
12224,95518,102143
12225,95529,102143
12226,95534,102144
12227,95544,102144
12228,95549,102144
12229,95560,102144
12230,95565,102144
12231,95575,102144
12232,95580,102144
12233,95591,102144
12234,95595,102144
12235,95606,102144
12236,95611,102146
12237,95622,102146
12238,95626,102145
12239,95637,102145
12240,95642,102146
12241,95652,102146
12242,95657,102146
12243,95668,102146
12244,95673,102145
12245,95683,102145
12246,95688,102143
12247,95699,102143
12248,95704,102144
12249,95714,102144
12250,95719,102144
12251,95730,102144
12252,95734,102143
12253,95745,102143
12254,95750,102142
12255,95760,102142
12256,95765,102142
12257,95776,102142
12258,95781,102142
12259,95791,102142
12260,95796,102143
12261,95807,102143
12262,95812,102143
12263,95822,102143
12264,95827,102143
12265,95838,102143
12266,95842,102142
12267,95853,102142
12268,95858,102143
12269,95869,102143
12270,95873,102142
12271,95884,102142
12272,95889,102143
12273,95899,102143
12274,95904,102144
12275,95915,102144
12276,95920,102144
12277,95930,102144
12278,95935,102144
12279,95946,102144
12280,95950,102144
12281,95961,102144
12282,95966,102144
12283,95977,102144
12284,95981,102143
12285,95992,102143
12286,95997,102144
12287,96007,102144
12288,96012,102143
12289,96023,102143
12290,96028,102144
12291,96038,102144
12292,96043,102144
12293,96054,102144
12294,96059,102145
12295,96069,102145
12296,96074,102144
12297,96085,102144
12298,96089,102144
12299,96100,102144
12300,96105,102143
12301,96116,102143
12302,96120,102143
12303,96131,102143
12304,96136,102143
12305,96146,102143
12306,96151,102143
12307,96162,102143
12308,96167,102143
12309,96177,102143
12310,96182,102144
12311,96193,102144
12312,96198,102144
12313,96208,102144
12314,96213,102144
12315,96224,102144
12316,96228,102144
12317,96239,102144
12318,96244,102144
12319,96255,102144
12320,96259,102144
12321,96270,102144
12322,96275,102144
12323,96285,102144
12324,96290,102145
12325,96301,102145
12326,96306,102145
12327,96316,102145
12328,96321,102146
12329,96332,102146
12330,96337,102145
12331,96347,102145
12332,96352,102145
12333,96363,102145
12334,96367,102145
12335,96378,102145
12336,96383,102144
12337,96393,102144
12338,96398,102144
12339,96409,102144
12340,96414,102145
12341,96424,102145
12342,96429,102144
12343,96440,102144
12344,96445,102144
12345,96455,102144
12346,96460,102143
12347,96471,102143
12348,96475,102143
12349,96486,102143
12350,96491,102143
12351,96502,102143
12352,96506,102144
12353,96517,102144
12354,96522,102145
12355,96532,102145
12356,96537,102146
12357,96548,102146
12358,96553,102145
12359,96563,102145
12360,96568,102145
12361,96579,102145
12362,96584,102144
12363,96594,102144
12364,96599,102145
12365,96610,102145
12366,96614,102144
12367,96625,102144
12368,96630,102143
12369,96640,102143
12370,96645,102143
12371,96656,102143
12372,96661,102143
12373,96671,102143
12374,96676,102143
12375,96687,102143
12376,96692,102143
12377,96702,102143
12378,96707,102144
12379,96718,102144
12380,96722,102143
12381,96733,102143
12382,96738,102143
12383,96749,102143
12384,96753,102145
12385,96764,102145
12386,96769,102145
12387,96779,102145
12388,96784,102145
12389,96795,102145
12390,96800,102144
12391,96810,102144
12392,96815,102145
12393,96826,102145
12394,96831,102144
12395,96841,102144
12396,96846,102143
12397,96857,102143
12398,96862,102143
12399,96872,102143
12400,96877,102143
12401,96888,102143
12402,96892,102143
12403,96903,102143
12404,96908,102145
12405,96918,102145
12406,96923,102143
12407,96934,102143
12408,96939,102142
12409,96949,102142
12410,96954,102144
12411,96965,102144
12412,96970,102144
12413,96980,102144
12414,96985,102144
12415,96996,102144
12416,97001,102143
12417,97011,102143
12418,97016,102145
12419,97027,102145
12420,97031,102145
12421,97042,102145
12422,97047,102144
12423,97057,102144
12424,97062,102143
12425,97073,102143
12426,97078,102143
12427,97088,102143
12428,97093,102143
12429,97104,102143
12430,97109,102143
12431,97119,102143
12432,97124,102144
12433,97135,102144
12434,97140,102144
12435,97150,102144
12436,97155,102143
12437,97166,102143
12438,97170,102143
12439,97181,102143
12440,97186,102144
12441,97196,102144
12442,97201,102144
12443,97212,102144
12444,97217,102144
12445,97227,102144
12446,97232,102145
12447,97243,102145
12448,97248,102145
12449,97258,102145
12450,97263,102144
12451,97274,102144
12452,97278,102144
12453,97289,102144
12454,97294,102143
12455,97305,102143
12456,97309,102144
12457,97320,102144
12458,97325,102144
12459,97335,102144
12460,97340,102143
12461,97351,102143
12462,97356,102145
12463,97366,102145
12464,97371,102145
12465,97382,102145
12466,97387,102145
12467,97397,102145
12468,97402,102146
12469,97413,102146
12470,97417,102146
12471,97428,102146
12472,97433,102145
12473,97444,102145
12474,97448,102145
12475,97459,102145
12476,97464,102146
12477,97474,102146
12478,97479,102146
12479,97490,102146
12480,97495,102145
12481,97505,102145
12482,97510,102146
12483,97521,102146
12484,97526,102143
12485,97536,102143
12486,97541,102142
12487,97552,102142
12488,97556,102143
12489,97567,102143
12490,97572,102143
12491,97583,102143
12492,97587,102142
12493,97598,102142
12494,97603,102143
12495,97613,102143
12496,97618,102144
12497,97629,102144
12498,97634,102144
12499,97644,102144
12500,97695,102143
12501,97705,102143
12502,97710,102144
12503,97721,102144
12504,97726,102144
12505,97736,102144
12506,97741,102143
12507,97752,102143
12508,97756,102143
12509,97767,102143
12510,97772,102144
12511,97783,102144
12512,97787,102144
12513,97798,102144
12514,97803,102144
12515,97813,102144
12516,97818,102144
12517,97829,102144
12518,97834,102143
12519,97844,102143
12520,97849,102144
12521,97860,102144
12522,97865,102144
12523,97875,102144
12524,97880,102143
12525,97891,102143
12526,97895,102143
12527,97906,102143
12528,97911,102144
12529,97922,102144
12530,97926,102145
12531,97937,102145
12532,97942,102144
12533,97952,102144
12534,97957,102144
12535,97968,102144
12536,97973,102144
12537,97983,102144
12538,97988,102144
12539,97999,102144
12540,98004,102145
12541,98014,102145
12542,98019,102145
12543,98030,102145
12544,98034,102144
12545,98045,102144
12546,98050,102143
12547,98061,102143
12548,98065,102144
12549,98076,102144
12550,98081,102143
12551,98091,102143
12552,98096,102144
12553,98107,102144
12554,98112,102145
12555,98122,102145
12556,98127,102145
12557,98138,102145
12558,98143,102145
12559,98153,102145
12560,98158,102144
12561,98169,102144
12562,98173,102143
12563,98184,102143
12564,98189,102144
12565,98200,102144
12566,98204,102144
12567,98215,102144
12568,98220,102144
12569,98230,102144
12570,98235,102144
12571,98246,102144
12572,98251,102144
12573,98261,102144
12574,98266,102144
12575,98277,102144
12576,98282,102144
12577,98292,102144
12578,98297,102144
12579,98308,102144
12580,98312,102144
12581,98323,102144
12582,98328,102144
12583,98338,102144
12584,98343,102143
12585,98354,102143
12586,98359,102143
12587,98369,102143
12588,98374,102144
12589,98385,102144
12590,98390,102145
12591,98400,102145
12592,98405,102144
12593,98416,102144
12594,98420,102144
12595,98431,102144
12596,98436,102145
12597,98446,102145
12598,98451,102144
12599,98462,102144
12600,98467,102144
12601,98477,102144
12602,98482,102144
12603,98493,102144
12604,98498,102144
12605,98508,102144
12606,98513,102144
12607,98524,102144
12608,98529,102144
12609,98539,102144
12610,98544,102144
12611,98555,102144
12612,98559,102145
12613,98570,102145
12614,98575,102144
12615,98585,102144
12616,98590,102143
12617,98601,102143
12618,98606,102144
12619,98616,102144
12620,98621,102143
12621,98632,102143
12622,98637,102144
12623,98647,102144
12624,98652,102144
12625,98663,102144
12626,98667,102144
12627,98678,102144
12628,98683,102145
12629,98694,102145
12630,98698,102145
12631,98709,102145
12632,98714,102145
12633,98724,102145
12634,98729,102146
12635,98740,102146
12636,98745,102146
12637,98755,102146
12638,98760,102145
12639,98771,102145
12640,98776,102145
12641,98786,102145
12642,98791,102145
12643,98802,102145
12644,98806,102145
12645,98817,102145
12646,98822,102144
12647,98833,102144
12648,98837,102144
12649,98848,102144
12650,98853,102144
12651,98863,102144
12652,98868,102144
12653,98879,102144
12654,98884,102143
12655,98894,102143
12656,98899,102143
12657,98910,102143
12658,98914,102143
12659,98925,102143
12660,98930,102143
12661,98941,102143
12662,98945,102143
12663,98956,102143
12664,98961,102143
12665,98971,102143
12666,98976,102143
12667,98987,102143
12668,98992,102143
12669,99002,102143
12670,99007,102143
12671,99018,102143
12672,99023,102143
12673,99033,102143
12674,99038,102144
12675,99049,102144
12676,99053,102143
12677,99064,102143
12678,99069,102143
12679,99080,102143
12680,99084,102143
12681,99095,102143
12682,99100,102143
12683,99110,102143
12684,99115,102143
12685,99126,102143
12686,99131,102143
12687,99141,102143
12688,99146,102143
12689,99157,102143
12690,99162,102143
12691,99172,102143
12692,99177,102143
12693,99188,102143
12694,99192,102144
12695,99203,102144
12696,99208,102143
12697,99219,102143
12698,99223,102143
12699,99234,102143
12700,99239,102144
12701,99249,102144
12702,99254,102144
12703,99265,102144
12704,99270,102144
12705,99280,102144
12706,99285,102144
12707,99296,102144
12708,99301,102144
12709,99311,102144
12710,99316,102144
12711,99327,102144
12712,99331,102144
12713,99342,102144
12714,99347,102143
12715,99358,102143
12716,99362,102144
12717,99373,102144
12718,99378,102144
12719,99388,102144
12720,99393,102143
12721,99404,102143
12722,99409,102143
12723,99419,102143
12724,99424,102142
12725,99435,102142
12726,99440,102143
12727,99450,102143
12728,99455,102142
12729,99466,102142
12730,99470,102142
12731,99481,102142
12732,99486,102142
12733,99496,102142
12734,99501,102141
12735,99512,102141
12736,99517,102142
12737,99527,102142
12738,99532,102143
12739,99543,102143
12740,99548,102143
12741,99558,102143
12742,99563,102143
12743,99574,102143
12744,99578,102145
12745,99589,102145
12746,99594,102143
12747,99605,102143
12748,99609,102142
12749,99620,102142
12750,99625,102143
12751,99635,102143
12752,99640,102144
12753,99651,102144
12754,99656,102144
12755,99666,102144
12756,99671,102145
12757,99682,102145
12758,99687,102144
12759,99697,102144
12760,99702,102145
12761,99713,102145
12762,99717,102145
12763,99728,102145
12764,99733,102145
12765,99744,102145
12766,99748,102146
12767,99759,102146
12768,99764,102145
12769,99774,102145
12770,99779,102145
12771,99790,102145
12772,99795,102145
12773,99805,102145
12774,99810,102145
12775,99821,102145
12776,99826,102146
12777,99836,102146
12778,99841,102146
12779,99852,102146
12780,99856,102145
12781,99867,102145
12782,99872,102144
12783,99882,102144
12784,99887,102144
12785,99898,102144
12786,99903,102143
12787,99913,102143
12788,99918,102143
12789,99929,102143
12790,99934,102143
12791,99944,102143
12792,99949,102144
12793,99960,102144
12794,99965,102143
12795,99975,102143
12796,99980,102144
12797,99991,102144
12798,99995,102144
12799,100006,102144
12800,100011,102144
12801,100021,102144
12802,100026,102143
12803,100037,102143
12804,100042,102144
12805,100052,102144
12806,100057,102144
12807,100068,102144
12808,100073,102144
12809,100083,102144
12810,100088,102144
12811,100099,102144
12812,100104,102145
12813,100114,102145
12814,100119,102145
12815,100130,102145
12816,100134,102145
12817,100145,102145
12818,100150,102144
12819,100160,102144
12820,100165,102143
12821,100176,102143
12822,100181,102144
12823,100191,102144
12824,100196,102143
12825,100207,102143
12826,100212,102144
12827,100222,102144
12828,100227,102145
12829,100238,102145
12830,100243,102144
12831,100253,102144
12832,100258,102145
12833,100269,102145
12834,100273,102144
12835,100284,102144
12836,100289,102144
12837,100300,102144
12838,100304,102145
12839,100315,102145
12840,100320,102144
12841,100330,102144
12842,100335,102142
12843,100346,102142
12844,100351,102144
12845,100361,102144
12846,100366,102144
12847,100377,102144
12848,100382,102143
12849,100392,102143
12850,100397,102144
12851,100408,102144
12852,100412,102144
12853,100423,102144
12854,100428,102145
12855,100439,102145
12856,100443,102144
12857,100454,102144
12858,100459,102144
12859,100469,102144
12860,100474,102145
12861,100485,102145
12862,100490,102145
12863,100500,102145
12864,100505,102145
12865,100516,102145
12866,100520,102145
12867,100531,102145
12868,100536,102145
12869,100547,102145
12870,100551,102145
12871,100562,102145
12872,100567,102145
12873,100577,102145
12874,100582,102144
12875,100593,102144
12876,100598,102143
12877,100608,102143
12878,100613,102142
12879,100624,102142
12880,100629,102143
12881,100639,102143
12882,100644,102143
12883,100655,102143
12884,100659,102143
12885,100670,102143
12886,100675,102143
12887,100686,102143
12888,100690,102144
12889,100701,102144
12890,100706,102144
12891,100716,102144
12892,100721,102144
12893,100732,102144
12894,100737,102144
12895,100747,102144
12896,100752,102144
12897,100763,102144
12898,100768,102144
12899,100778,102144
12900,100783,102144
12901,100794,102144
12902,100798,102144
12903,100809,102144
12904,100814,102145
12905,100825,102145
12906,100829,102146
12907,100840,102146
12908,100845,102145
12909,100855,102145
12910,100860,102146
12911,100871,102146
12912,100876,102145
12913,100886,102145
12914,100891,102145
12915,100902,102145
12916,100907,102145
12917,100917,102145
12918,100922,102144
12919,100933,102144
12920,100937,102145
12921,100948,102145
12922,100953,102145
12923,100963,102145
12924,100968,102144
12925,100979,102144
12926,100984,102144
12927,100994,102144
12928,100999,102144
12929,101010,102144
12930,101015,102144
12931,101025,102144
12932,101030,102143
12933,101041,102143
12934,101046,102145
12935,101056,102145
12936,101061,102145
12937,101072,102145
12938,101076,102145
12939,101087,102145
12940,101092,102146
12941,101102,102146
12942,101107,102146
12943,101118,102146
12944,101123,102146
12945,101133,102146
12946,101138,102147
12947,101149,102147
12948,101154,102147
12949,101164,102147
12950,101169,102147
12951,101180,102147
12952,101184,102147
12953,101195,102147
12954,101200,102147
12955,101211,102147
12956,101215,102147
12957,101226,102147
12958,101231,102146
12959,101241,102146
12960,101246,102146
12961,101257,102146
12962,101262,102145
12963,101272,102145
12964,101277,102145
12965,101288,102145
12966,101293,102146
12967,101303,102146
12968,101308,102145
12969,101319,102145
12970,101323,102145
12971,101334,102145
12972,101339,102146
12973,101350,102146
12974,101354,102145
12975,101365,102145
12976,101370,102144
12977,101380,102144
12978,101385,102144
12979,101396,102144
12980,101401,102146
12981,101411,102146
12982,101416,102145
12983,101427,102145
12984,101432,102145
12985,101442,102145
12986,101447,102146
12987,101458,102146
12988,101463,102146
12989,101473,102146
12990,101478,102145
12991,101489,102145
12992,101493,102145
12993,101504,102145
12994,101509,102146
12995,101519,102146
12996,101524,102146
12997,101535,102146
12998,101540,102146
12999,101550,102146
13000,101594,102145
13001,101604,102145
13002,101609,102145
13003,101620,102145
13004,101625,102144
13005,101635,102144
13006,101640,102145
13007,101651,102145
13008,101655,102145
13009,101666,102145
13010,101671,102145
13011,101682,102145
13012,101686,102145
13013,101697,102145
13014,101702,102145
13015,101712,102145
13016,101717,102145
13017,101728,102145
13018,101733,102146
13019,101743,102146
13020,101748,102146
13021,101759,102146
13022,101764,102146
13023,101774,102146
13024,101779,102145
13025,101790,102145
13026,101794,102146
13027,101805,102146
13028,101810,102145
13029,101821,102145
13030,101825,102144
13031,101836,102144
13032,101841,102145
13033,101851,102145
13034,101856,102146
13035,101867,102146
13036,101872,102146
13037,101882,102146
13038,101887,102145
13039,101898,102145
13040,101903,102146
13041,101913,102146
13042,101918,102146
13043,101929,102146
13044,101933,102146
13045,101944,102146
13046,101949,102146
13047,101959,102146
13048,101964,102145
13049,101975,102145
13050,101980,102145
13051,101990,102145
13052,101995,102145
13053,102006,102145
13054,102011,102144
13055,102021,102144
13056,102026,102146
13057,102037,102146
13058,102041,102146
13059,102052,102146
13060,102057,102145
13061,102068,102145
13062,102072,102144
13063,102083,102144
13064,102088,102142
13065,102098,102142
13066,102103,102142
13067,102114,102142
13068,102119,102143
13069,102129,102143
13070,102134,102143
13071,102145,102143
13072,102150,102144
13073,102160,102144
13074,102165,102144
13075,102176,102144
13076,102180,102144
13077,102191,102144
13078,102196,102144
13079,102207,102144
13080,102211,102144
13081,102222,102144
13082,102227,102145
13083,102237,102145
13084,102242,102146
13085,102253,102146
13086,102258,102146
13087,102268,102146
13088,102273,102146
13089,102284,102146
13090,102289,102147
13091,102299,102147
13092,102304,102146
13093,102315,102146
13094,102319,102147
13095,102330,102147
13096,102335,102145
13097,102346,102145
13098,102350,102144
13099,102361,102144
13100,102366,102144
13101,102376,102144
13102,102381,102144
13103,102392,102144
13104,102397,102144
13105,102407,102144
13106,102412,102145
13107,102423,102145
13108,102428,102144
13109,102438,102144
13110,102443,102143
13111,102454,102143
13112,102458,102144
13113,102469,102144
13114,102474,102142
13115,102484,102142
13116,102489,102142
13117,102500,102142
13118,102505,102142
13119,102515,102142
13120,102520,102142
13121,102531,102142
13122,102536,102142
13123,102546,102142
13124,102551,102142
13125,102562,102142
13126,102566,102143
13127,102577,102143
13128,102582,102142
13129,102593,102142
13130,102597,102142
13131,102608,102142
13132,102613,102143
13133,102623,102143
13134,102628,102144
13135,102639,102144
13136,102644,102144
13137,102654,102144
13138,102659,102144
13139,102670,102144
13140,102675,102144
13141,102685,102144
13142,102690,102144
13143,102701,102144
13144,102705,102144
13145,102716,102144
13146,102721,102144
13147,102731,102144
13148,102736,102145
13149,102747,102145
13150,102752,102144
13151,102762,102144
13152,102767,102144
13153,102778,102144
13154,102783,102145
13155,102793,102145
13156,102798,102145
13157,102809,102145
13158,102813,102144
13159,102824,102144
13160,102829,102144
13161,102840,102144
13162,102844,102144
13163,102855,102144
13164,102860,102145
13165,102870,102145
13166,102875,102146
13167,102886,102146
13168,102891,102146
13169,102901,102146
13170,102906,102145
13171,102917,102145
13172,102922,102145
13173,102932,102145
13174,102937,102145
13175,102948,102145
13176,102952,102146
13177,102963,102146
13178,102968,102145
13179,102979,102145
13180,102983,102145
13181,102994,102145
13182,102999,102145
13183,103009,102145
13184,103014,102145
13185,103025,102145
13186,103030,102145
13187,103040,102145
13188,103045,102145
13189,103056,102145
13190,103061,102144
13191,103071,102144
13192,103076,102144
13193,103087,102144
13194,103091,102144
13195,103102,102144
13196,103107,102144
13197,103118,102144
13198,103122,102144
13199,103133,102144
13200,103138,102144
13201,103148,102144
13202,103153,102144
13203,103164,102144
13204,103169,102143
13205,103179,102143
13206,103184,102145
13207,103195,102145
13208,103200,102145
13209,103210,102145
13210,103215,102144
13211,103226,102144
13212,103230,102144
13213,103241,102144
13214,103246,102145
13215,103257,102145
13216,103261,102143
13217,103272,102143
13218,103277,102143
13219,103287,102143
13220,103292,102143
13221,103303,102143
13222,103308,102142
13223,103318,102142
13224,103323,102143
13225,103334,102143
13226,103339,102143
13227,103349,102143
13228,103354,102144
13229,103365,102144
13230,103369,102146
13231,103380,102146
13232,103385,102145
13233,103395,102145
13234,103400,102144
13235,103411,102144
13236,103416,102144
13237,103426,102144
13238,103431,102144
13239,103442,102144
13240,103447,102143
13241,103457,102143
13242,103462,102143
13243,103473,102143
13244,103478,102144
13245,103488,102144
13246,103493,102145
13247,103504,102145
13248,103508,102144
13249,103519,102144
13250,103524,102145
13251,103535,102145
13252,103539,102145
13253,103550,102145
13254,103555,102145
13255,103565,102145
13256,103570,102143
13257,103581,102143
13258,103586,102142
13259,103596,102142
13260,103601,102143
13261,103612,102143
13262,103617,102143
13263,103627,102143
13264,103632,102143
13265,103643,102143
13266,103647,102144
13267,103658,102144
13268,103663,102143
13269,103673,102143
13270,103678,102143
13271,103689,102143
13272,103694,102143
13273,103704,102143
13274,103709,102143
13275,103720,102143
13276,103725,102144
13277,103735,102144
13278,103740,102144
13279,103751,102144
13280,103755,102143
13281,103766,102143
13282,103771,102144
13283,103782,102144
13284,103786,102144
13285,103797,102144
13286,103802,102144
13287,103812,102144
13288,103817,102144
13289,103828,102144
13290,103833,102144
13291,103843,102144
13292,103848,102144
13293,103859,102144
13294,103864,102144
13295,103874,102144
13296,103879,102144
13297,103890,102144
13298,103894,102143
13299,103905,102143
13300,103910,102143
13301,103921,102143
13302,103925,102144
13303,103936,102144
13304,103941,102143
13305,103951,102143
13306,103956,102143
13307,103967,102143
13308,103972,102141
13309,103982,102141
13310,103987,102142
13311,103998,102142
13312,104003,102142
13313,104013,102142
13314,104018,102143
13315,104029,102143
13316,104033,102143
13317,104044,102143
13318,104049,102143
13319,104059,102143
13320,104064,102142
13321,104075,102142
13322,104080,102143
13323,104090,102143
13324,104095,102143
13325,104106,102143
13326,104111,102142
13327,104121,102142
13328,104126,102142
13329,104137,102142
13330,104141,102142
13331,104152,102142
13332,104157,102143
13333,104168,102143
13334,104172,102143
13335,104183,102143
13336,104188,102143
13337,104198,102143
13338,104203,102144
13339,104214,102144
13340,104219,102145
13341,104229,102145
13342,104234,102144
13343,104245,102144
13344,104250,102144
13345,104260,102144
13346,104265,102144
13347,104276,102144
13348,104280,102144
13349,104291,102144
13350,104296,102143
13351,104307,102143
13352,104311,102142
13353,104322,102142
13354,104327,102143
13355,104337,102143
13356,104342,102143
13357,104353,102143
13358,104358,102143
13359,104368,102143
13360,104373,102143
13361,104384,102143
13362,104389,102144
13363,104399,102144
13364,104404,102143
13365,104415,102143
13366,104419,102143
13367,104430,102143
13368,104435,102142
13369,104445,102142
13370,104450,102143
13371,104461,102143
13372,104466,102142
13373,104476,102142
13374,104481,102143
13375,104492,102143
13376,104497,102141
13377,104507,102141
13378,104512,102142
13379,104523,102142
13380,104527,102143
13381,104538,102143
13382,104543,102142
13383,104554,102142
13384,104558,102141
13385,104569,102141
13386,104574,102142
13387,104584,102142
13388,104589,102142
13389,104600,102142
13390,104605,102141
13391,104615,102141
13392,104620,102141
13393,104631,102141
13394,104636,102142
13395,104646,102142
13396,104651,102143
13397,104662,102143
13398,104667,102144
13399,104677,102144
13400,104682,102143
13401,104693,102143
13402,104697,102143
13403,104708,102143
13404,104713,102144
13405,104723,102144
13406,104728,102143
13407,104739,102143
13408,104744,102142
13409,104754,102142
13410,104759,102141
13411,104770,102141
13412,104775,102143
13413,104785,102143
13414,104790,102142
13415,104801,102142
13416,104805,102142
13417,104816,102142
13418,104821,102142
13419,104832,102142
13420,104836,102143
13421,104847,102143
13422,104852,102142
13423,104862,102142
13424,104867,102141
13425,104878,102141
13426,104883,102141
13427,104893,102141
13428,104898,102142
13429,104909,102142
13430,104914,102141
13431,104924,102141
13432,104929,102141
13433,104940,102141
13434,104944,102142
13435,104955,102142
13436,104960,102143
13437,104971,102143
13438,104975,102143
13439,104986,102143
13440,104991,102143
13441,105001,102143
13442,105006,102143
13443,105017,102143
13444,105022,102144
13445,105032,102144
13446,105037,102144
13447,105048,102144
13448,105053,102143
